"Vessel","Cruise","Haul","lont","latt","depth","btemp","slope","atemp","color","speed","sort","phi","aO2","aturb","apH","asal","area","area.name","AKskate","ALskate","ATF","Kam","Gturb","Phal","FHS","YFS","NRS","AKplaice","Sable","Ggren","Pgren","Pcod","Shortraker","POP","RE_BS","Scrab","Pollock","SST","N1","Evenness","Porifera","Paragorgia","Plexauridae","Soft_corals","Primnoa","Antipatharia","WhipsPens","Bamboo","pH","Turbidity","O2","Light","SALINITY","Sponge_unid","Aphrocallistes","Hexac_vase","Demo_high","Demo_low"
88,200201,36,-648965.1146,1018653.346,39,3.3,0.007559747,2.855336189,937.605835,0.005689646,0.599648774,2.747534752,178.2821503,0.316253185,7.728304386,31.5460434,6,"IS",1.26,0,0,0,0,0,0,538.5,107.39,13.73,0,0,0,0,0,0,0,0.13,2.39,0,2.537683219,0.514043993,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,37,-518873.5103,886960.6607,45,4.1,0.0370377,2.890994072,1043.854004,0.006938552,0.614824414,2.508457899,172.3730774,0.325053364,7.713528633,31.58481216,6,"IS",2.76,0,0,0,0,9.93,1.44,54.05,172.68,3.26,0,0,0,12.69,0,0,0,0,0,0,4.414279676,0.515273059,0,0,0,0.16,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,38,-524271.8668,850145.2388,50,3.5,0.073152006,2.553661346,1105.21582,0.006909567,0.650740981,2.701146841,178.2114105,0.27403754,7.735571384,31.65436554,6,"IS",4.11,0,0,0,0,3.48,8,44.12,76.21,8.76,0,0,0,4.92,0,0,0,0,5.59,0,7.037166969,0.596807531,0,0,0,0.31,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,39,-530230.4026,813462.5947,61,2.7,0.007423102,2.217628241,1071.259399,0.006910922,0.924713671,2.858355045,184.3265228,0.286690116,7.735020161,31.74025536,10,"MS",1.28,0,0.04,0,0,0,5.79,81.54,21.44,38.23,0,0,0,2.32,0,0,0,0.09,27.34,0,7.540605578,0.683765491,0,0,0,0.13,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,40,-534734.8133,775929.2255,70,3.3,0.030925784,2.070065975,945.3180542,0.006913722,0.932275355,2.793159962,178.1227417,0.399905026,7.738983631,31.85073853,10,"MS",0.59,0,0.89,0,0,0.34,14.99,171.72,24.51,60.59,0,0,0,12.01,0,0,0,0.2,2.75,0,7.028979226,0.512187023,0.08,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,41,-543857.4923,738052.4281,78,2.7,0.012182326,2.404620647,974.913208,0.006917635,0.694376826,2.664343596,167.5412903,0.409871131,7.723061085,31.93923378,10,"MS",0,0,0.77,0,0,0,23.67,183.67,40.48,10.26,0,0,0,3.16,0,0,0,0.04,164.68,0,5.9731648,0.568812983,3.39,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,42,-546746.0443,701508.7975,79,3,0.081896037,2.794983864,964.7224121,0.006924868,0.736762404,2.412899256,161.9161682,0.422030807,7.703062534,31.96898079,10,"MS",0.82,0,1.44,0,0,3.12,6.78,17.15,8.19,5.89,0,0,0,0.35,0,0,0,0.45,188.82,0,2.945221097,0.361398088,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,43,-582689.811,707030.3734,88,2.7,0.039283182,2.511757612,915.9353638,0.006916498,0.951042354,2.889237881,161.9161682,0.422030807,7.703062534,32.06534576,10,"MS",3.84,0,2.54,0,0,0,7.46,41.24,23.71,0.56,0,0,0,10.36,0,0,0,0.6,111.44,0,8.80565668,0.632906336,84.11,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,44,-619162.9597,712720.6742,89,2.6,0.001647781,2.489962339,909.500061,0.006903751,1.408957362,3.244306087,157.3082123,0.42133075,7.698864937,32.14931107,10,"MS",1.05,0,2.61,0,0,0,4.9,2.84,13.36,0,0,0,0,1.08,0,0,0,1.07,3.26,0,2.852871128,0.314524508,311.39,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,45,-626824.9446,679514.3705,94,3.8,0.040532503,2.969662905,934.9573364,0.006911787,1.148150802,2.835792065,161.9161682,0.416387022,7.689137459,32.17414856,10,"MS",11.47,0,29.11,0,0,0.33,10.06,0.57,2.52,0,0,0,0,7.04,0,0,0,1.11,119.68,0,7.530382775,0.529420805,75.18,0,0,0,0,0,0.12,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,46,-631203.3893,639471.2756,76,4.2,0.17212297,3.743207216,1091.181519,0.007196112,1.024236679,1.431131124,150.7187958,0.42012459,7.682479382,32.14584351,10,"MS",6.74,0,34.65,0,0,6.91,4.77,5.21,5.49,0,0,0,0,12.22,0,0,0,0.45,3.77,0,11.91559697,0.625353361,2.6,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,47,-785221.7997,627379.3201,143,3.7,0.052341908,3.789772749,1045.660522,0.003810103,1.890647411,4.646232128,218.1687469,0.458020657,7.774279118,33.12078857,12,"OS",7.79,0,10.82,0,0,1.24,4.02,0,0,0,0,0,0,4.16,0,0,0,0.34,0,0,7.680369892,0.747454616,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,48,-749155.3442,620472.4371,129,4.1,0.096170492,3.985298872,966.177002,0.006111105,1.581078291,4.193336964,211.4492645,0.425232917,7.797975063,32.92925262,12,"OS",15.89,0,21.59,0,0,2.73,9.34,0,0,0,0,0,0,4.63,0,0,0,0.74,52.6,0,6.503059617,0.613331649,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,49,-711620.1863,613991.097,110,4.5,0.10287144,4.140679359,963.6394043,0.006895057,1.309337854,3.145350695,171.5895691,0.425332725,7.757976055,32.69085312,12,"OS",15.51,0,50.7,0,0,4.5,30.19,0.44,8.06,0,0,0,0,12.31,0,0,0,0.34,207.97,0,5.008118668,0.482951933,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,50,-704441.66,649099.4389,110,4.6,0.053676974,4.03873682,1106.817505,0.006843781,1.520925283,4.253166676,151.3483582,0.417451859,7.690392971,32.52484894,12,"OS",43.12,0,25.22,0,0,7.67,15.94,0,0,0,0,0,0,7.95,0,0,0,0.08,25.86,0,7.45091271,0.675238403,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,51,-699448.9599,686222.8145,107,4.2,0.213982418,3.835918665,1078.045898,0.006317812,1.609530568,4.186513901,157.0576782,0.443062067,7.705596924,32.46931458,10,"MS",16.41,0,33.89,0,0,3.08,12.97,0,0,0,1.98,0,0,8.81,0,0,0,0.96,209.61,0,3.418221985,0.40695146,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,52,-614330.3059,749276.0901,86,2.7,0.076337241,1.824376583,868.6650391,0.006898676,1.447258115,3.632177591,176.2494507,0.311993688,7.734320641,32.07727432,10,"MS",2.52,0,3.95,0,0,0,29.69,43.77,88.11,2.57,0,0,0,20.91,0,0,0,0.09,96.87,0,10.12509166,0.638432394,0.06,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,53,-610164.2093,784007.8443,75,2.2,0.034054954,1.716018558,902.784729,0.006897405,1.395604968,3.848466873,179.0064545,0.288171172,7.737970829,31.97780228,10,"MS",1.17,0,0,0,0,0,8.68,97.14,56.03,11.01,0,0,0,9.12,0,0,0,0,9.86,0,9.172552542,0.524231175,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,54,-604365.9812,819981.1153,68,2.8,0.302735865,1.349298477,901.2540894,0.006331462,1.430379868,3.882690668,172.3319244,0.28508386,7.721408367,31.83398438,10,"MS",0.73,0,0,0,0,0,7.12,118.76,6.65,5.97,0,0,0,24.46,0,0,0,0.09,23.69,0,10.29434664,0.570811894,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,55,-598950.7561,857326.1004,61,2.5,0.315062255,1.757086158,928.1777954,0.005871658,1.199826241,3.562162638,172.5768738,0.372386545,7.716529846,31.71627045,10,"MS",2.13,0,0,0,0,0,22.6,104.14,6.32,13.83,0,0,0,3.97,0,0,0,1.08,93.34,0,7.209141413,0.590363043,0,0,0,0.00547563,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,56,-592673.5626,894363.2086,50,3.2,0.195011616,2.338027,887.9435425,0.005886386,0.845201313,2.995342493,169.7608643,0.334333241,7.714554787,31.6530056,6,"IS",4.75,0,0,0,0,0.14,0.83,97.86,49.55,24.24,0,0,0,23.17,0,0,0,0.04,24.52,0,9.021795131,0.698030026,0,0,0,0.07,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,57,-587220.85,932968.4185,46,3.9,0.087699398,2.620191097,883.0262451,0.005898261,0.690903962,2.706722975,170.9125519,0.335907608,7.718494415,31.65459251,6,"IS",2.47,0,0,0,0,12.97,1.02,42.37,25.4,10.09,0,0,0,15.34,0,0,0,0,0.79,0,10.19155363,0.608164243,0,0,0,0.06,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,58,-622074.7558,938838.3714,45,3.6,0.032019712,2.631844044,830.4562378,0.00589572,0.763446331,2.810340166,181.5866089,0.323562652,7.723482132,31.63667488,6,"IS",10.48,0,0,0,0,2.92,1.18,22.09,17.32,3.25,0,0,0,3.5,0,0,0,0.18,3.61,0,10.16829947,0.555388854,0,0,0,0.23,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,59,-629315.5102,903848.312,53,3.2,0.047116593,1.942521334,839.3789673,0.00590201,1.062162638,3.084433079,171.0248718,0.333390921,7.722041607,31.64244652,6,"IS",1.94,0,0.04,0,0,0.06,0.16,32.08,31.86,8.24,0,0,0,11.48,0,0,0,0.26,4.28,0,9.657284687,0.657451439,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,60,-665524.5638,906814.6819,61,3.1,0.025187261,1.344825864,832.0103149,0.005899668,1.166442752,3.516627789,183.2285156,0.328606784,7.733238697,31.65319061,10,"MS",1.91,0,0,0,0,2.43,0.47,63.41,3.53,31.95,0,0,0,9.3,0,0,0,0.35,2.78,0,8.011809534,0.587618927,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,61,-659807.7585,944281.0774,50,3.1,0.014358247,2.251036406,803.7512817,0.005891734,0.855811954,3.160336494,179.263031,0.329838723,7.723948956,31.60929489,6,"IS",4.27,0,0,0,0,7.08,0,40.32,13.13,12.52,0,0,0,13.76,0,0,0,0.16,6.52,0,10.78018745,0.654614372,0,0,0,0.26,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,62,-705012.7061,1142834.099,28,5.9,0.107765399,4.864130974,1239.594116,0.005551003,1.202965617,2.470095396,133.4302521,0.281531274,7.67239809,31.3489418,6,"IS",2.32,0,0,0,0,7.08,0,61.86,17.95,1.2,0,0,0,0,0,0,0,0,0.000834337,0,4.393995969,0.506077703,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,63,-710576.6575,1107044.805,28,5.4,0.062170438,4.525720119,1059.700073,0.005550813,0.960925221,2.608221531,129.3333588,0.257937849,7.664588928,31.3746357,6,"IS",8.77,0,0,0,0,3.65,0,53.45,154.68,2.7,0,0,0,2.33,0,0,0,0,2.42,0,4.482749781,0.521522818,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,64,-715899.0523,1070285.083,34,4.5,0.020031294,3.612524033,965.3875122,0.005550578,0.777266562,2.796668053,128.3317871,0.226930857,7.668414116,31.42707253,6,"IS",6.94,0,0,0,0,0.58,0,149.93,78.9,7.33,0,0,0,1.3,0,0,0,0,5.13,0,3.715777616,0.611813928,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,65,-722519.7363,1033514.113,41,4,0.041262068,2.905193806,840.8859253,0.005675583,0.679777861,2.958443642,129.0032043,0.235784531,7.665780067,31.46985817,6,"IS",8.2,0,0,0,0,4.33,0,77.83,79.52,5.11,0,0,0,5.93,0,0,0,0,15.54,0,5.993025377,0.637574574,0,0,0,0.16,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,66,-728640.2095,997325.6227,47,3.7,0.032044694,2.431917667,783.2418213,0.005680654,0.717073083,3.158704281,144.6535187,0.260817409,7.682538033,31.55388069,6,"IS",6.87,0,0,0,0,1.4,0.88,129.02,54.67,12.72,0,0,0,13.04,0,0,0,0.05,21.64,0,5.688436854,0.534149418,0.09,0,0,0.16,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,67,-733884.2477,959083.9114,60,3.3,0.114164904,1.358483911,794.1265259,0.005689215,0.983558714,3.576311588,148.3763733,0.289661974,7.681516647,31.62017441,10,"MS",5.57,0,0,0,0,3.86,2.09,79.18,18.68,74.57,0,0,0,8.46,0,0,0,0.6,199.17,0,7.271876583,0.539915698,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,68,-739678.6702,923011.1347,66,3.6,0.035426136,1.373195767,790.2644653,0.005701162,1.207817197,3.922076941,164.2118225,0.304689229,7.704279423,31.66741562,10,"MS",0.76,0,0,0,0,4.83,38.54,106.97,11.05,4.25,0,0,0,17.37,0,0,0,0.37,46.38,0,10.73304441,0.659661108,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,69,-744851.2279,887084.6149,69,3.6,0.044607241,1.65844965,789.3873901,0.005895248,1.332816482,4.063504696,158.0973358,0.320571631,7.69438982,31.75569344,10,"MS",3.1,0,0.27,0,0,0.81,14.66,73.12,22.56,2.8,0,0,0,3.06,0,0,0,0.52,24.27,0,12.60645592,0.639267756,0.18,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,70,-751169.3584,849320.2733,73,2.2,0.025010403,1.817561865,857.6549683,0.0059147,1.439805984,4.129811287,172.3994751,0.336706668,7.715844154,31.91535378,10,"MS",0.07,0,1.28,0,0,4.64,58.65,5.07,18.71,33.21,0,0,0,12.54,0,0,0,0.38,94.12,0,11.04679312,0.572015462,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,71,-756680.48,811448.9099,84,3,0.086355932,2.007563829,862.5264893,0.005942221,1.61054039,4.442813873,167.9115448,0.35616833,7.718112469,32.14702606,10,"MS",0.95,0,4.63,0,0,0,2.59,0.81,0.75,1.23,0,0,0,0.23,0,0,0,1.16,28.62,0,13.03294608,0.555888405,1.48,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,72,-762437.6817,775368.4709,103,3.5,0.041679457,3.106729269,862.5458984,0.007089348,1.795486808,4.87195015,169.0500336,0.33145833,7.718594551,32.3746376,10,"MS",0.34,0,29.4,0.74,0,0,34.13,0,0.06,0.21,0,0,0,0,0,0,0,1.03,7.44,0,8.198353835,0.561099166,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,73,-672202.2572,870602.4051,67,4.1,0.238827288,1.248181343,832.9135742,0.005909385,1.404469013,3.968496561,173.554245,0.333390921,7.722041607,31.70837402,10,"MS",2.55,0,0.4,0,0,0.48,1.53,70.64,3.7,1.45,0,0,0,9.17,0,0,0,0.69,16.46,0,9.30377258,0.471087584,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,74,-676671.2272,835664.5242,70,3.9,0.076283403,1.507873774,851.3592529,0.005752419,1.505726933,4.306402206,168.1318359,0.307104349,7.714138031,31.83370781,10,"MS",2.02,0,2.52,0,0,3.53,7.79,98.15,4.42,1.61,0,0,0,4.79,0,0,0,0.11,15.1,0,8.892838922,0.372713707,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,75,-682323.5203,799936.6275,75,3.2,0.021185417,1.789097428,894.3450928,0.005227969,1.500513554,4.207918167,170.8692322,0.309607834,7.720428467,32.0082283,10,"MS",14.54,0,1.82,0,0,0,12.21,54.53,12.97,0.97,0,0,0,18.54,0,0,0,0.64,197.37,0,8.755598254,0.466512329,0.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,76,-688047.3401,761495.4329,87,2.6,0.038443655,1.930368662,867.8837891,0.005508354,1.596543312,4.072875977,179.7417755,0.300079405,7.730697155,32.23219681,10,"MS",0.1,0,1.36,0,1.43,0,1.67,1.57,0.67,0.29,0,0,0,1.41,0,0,0,0.37,29.37,0,9.881676393,0.576938836,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,77,-693900.5459,725212.0204,95,3.3,0.073157579,3.073802471,939.0127563,0.005536598,1.722942352,4.000240803,170.6097565,0.3291125,7.726209641,32.37765121,10,"MS",10.41,0,51.18,0.43,0,0,33,0,0.05,0,0,0,0,0.23,0,0,0,1.78,1.13,0,8.842028895,0.607494674,0.26,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,79,-773715.6654,701611.9543,126,3.8,0.108116366,3.782781839,1035.167358,0.004263204,2.22876668,5.621733665,172.806488,0.310869753,7.725001335,32.74033737,12,"OS",3.34,0,10.39,0.02,0,0,15.43,0,0,0,0,0,0,0,0,0,0,0.06,54.03,0,3.82346085,0.533611225,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,80,-779232.3284,664558.549,132,3.6,0.238074914,3.835661888,1049.158936,0.004028924,2.083087206,5.166418552,158.2431488,0.344639271,7.701041698,32.9089241,12,"OS",0,0,22.51,1.02,0,1.15,17.42,0,0,0,0,0,0,0.19,0,0,0,0.32,1.89,0,6.065703983,0.605150442,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,81,-853497.294,678371.981,147,3.6,0.091283061,3.815054655,1080.457886,0.005675988,1.763121009,4.439096928,195.5527191,0.248533085,7.730370998,33.34387207,12,"OS",7.45,0,16,0.11,0,8.65,11.58,0,0,0,0,0,0,8.22,0,0,0,0,2.61,0,7.532086902,0.772282799,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,82,-848694.7449,713851.0086,134,3.7,0.091364257,3.87515521,948.3087769,0.010863893,1.952748299,4.684094906,166.3418732,0.33597964,7.723260403,33.09140778,12,"OS",0,0,12.69,0.24,1.28,1.66,4.92,0,0,0,0,0,0,6.17,0,0,0,0,3.1,0,6.588274954,0.726688394,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,83,-842602.622,752045.2425,131,3.7,0.143123999,3.862385273,891.0403442,0.008928222,2.089802504,4.770417213,158.7702484,0.312856525,7.712827682,32.8584938,12,"OS",1.32,0,18.9,0,0,0.7,20.39,0,0,0,0,0,0,9.88,0,0,0,0,124.65,0,2.84027211,0.513066092,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,84,-836780.3206,788178.0119,128,3.6,0.072546072,3.64138484,865.791687,0.006018035,1.976302028,4.631081104,142.5708313,0.283282161,7.687684536,32.61917877,12,"OS",0.99,0,17.56,0,0,0,8.03,0,0,0,0,0,0,0,0,0,0,0.42,5.99,0,5.566913878,0.56309786,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,85,-829617.6591,825160.0702,101,3,0.245295808,2.670759678,865.6777344,0.005914748,1.745219469,3.966853142,151.0757141,0.274352729,7.689464092,32.32814026,10,"MS",0.2,0,6.27,0.22,2.27,0.19,5.02,0.12,0.05,0,0,0,0,0,0,0,0,0.21,17.9,0,10.28435984,0.628763909,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,86,-824472.1428,861130.2229,77,3.2,0.470337272,2.255959988,866.8183594,0.005707795,1.367576599,3.513259888,136.6298065,0.279674232,7.668864727,32.1015892,10,"MS",2.65,0,2.96,0.01,0,0.43,35.8,8.05,12.36,8.48,0,0,0,19.84,0,0,0,1.03,290.02,0,4.251743583,0.363207898,0.5,0,0,0.05,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,87,-819457.7148,897391.7819,73,2.8,0.045660272,2.009036541,885.2398071,0.005677336,1.130829453,3.403805971,138.6610718,0.259501159,7.677101135,31.90852165,10,"MS",0.42,0,1.01,0,0,3.87,22.65,20.37,16.58,4.05,0,0,0,17.91,0,0,0,0.79,297.94,0,4.790068522,0.37660239,0.07,0,0,0.08,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,88,-813416.7801,933958.9062,68,2.3,0.11002396,1.677874088,814.7192383,0.005546692,1.062753081,3.533699036,129.0032043,0.235784531,7.665780067,31.75835228,10,"MS",1.25,0,0,0,0,0.53,0,19.71,38.16,2.3,0,0,0,8.5,0,0,0,0.29,121.39,0,6.224448595,0.571220837,0,0,0,0.28,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,89,-808168.9953,971514.5613,66,2.2,0.054100413,1.252871633,800.7734985,0.005548377,1.062963009,3.629590511,138.931015,0.270508081,7.682600021,31.67241669,10,"MS",2.68,0,0,0,0,0.12,5.23,34.05,1.75,41.55,0,0,0,12.92,0,0,0,0.34,41.29,0,7.418446703,0.473923361,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,91,-801576.9778,1010895.373,59,3.5,0.031990856,1.4812814,729.3110962,0.005549643,0.986294925,3.235129833,129.5253601,0.249164388,7.673499107,31.58311081,10,"MS",14.33,0,0,0,0,1.05,0.51,191.39,25.17,26.2,0,0,0,18.64,0,0,0,1.01,58.19,0,8.37588109,0.49993489,0,0,0,5.73,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,92,-796128.1312,1045242.273,46,4.3,0.058028828,2.506751776,736.3613892,0.005550346,0.889237702,3.087603569,132.7908325,0.267208487,7.673109531,31.52836227,6,"IS",15.34,0,0,0,0,14.85,0.19,28.36,91.78,1.27,0,0,0,25.95,0,0,0,0.94,19.13,0,7.933147893,0.546486929,0,0,0,0.49,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,93,-789663.9698,1081403.213,43,4.2,0.021124594,2.878548622,738.7352905,0.00555084,0.865555704,2.859522343,131.515213,0.295086116,7.669778347,31.49797058,6,"IS",5.75,0,0,0,0,0.64,0,37.94,89.22,10.48,0,0,0,3.6,0,0,0,0.19,9.99,0,4.943069745,0.536113831,0,0,0,0.04,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,94,-783893.9891,1117937.248,40,4.3,0.003914971,2.925496101,764.5645752,0.00583564,0.767274857,2.825260878,137.3629608,0.318499625,7.680820942,31.45214462,6,"IS",4.65,0,0,0,0,1.18,0,159.04,12.44,3.91,0,0,0,1.74,0,0,0,0,4.73,0,2.733695037,0.353509584,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,95,-778340.998,1155114.365,36,4.6,0.039043225,2.911308765,852.7357178,0.008002419,0.829464674,2.87950325,127.1996002,0.328083068,7.663064003,31.42210579,6,"IS",11.33,0,0,0,0,0.92,0,84.9,43.75,13.21,0,0,0,1.87,0,0,0,0,3.86,0,4.640990433,0.583922233,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,97,-772191.3874,1192873.436,27,6.1,0.038882516,3.652265072,1043.674194,0.011678738,0.863209963,3.03139019,135.2328796,0.345936656,7.674639702,31.41113472,6,"IS",5.36,0,0,0,0,1.27,0,63.62,40.66,1.87,0,0,0,0.2,0,0,0,0,8.3,0,5.413428435,0.621518745,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,98,-802195.0624,1234899.312,37,5.4,0.011098566,2.892972231,871.6705322,0.011386571,0.943236053,3.550527811,130.1420593,0.335774541,7.671552181,31.42519379,6,"IS",9.07,0,0,0,0,1.44,0,121.04,16.18,1.3,0,0,0,7.07,0,0,0,0,7.84,0,4.531802735,0.438864168,0,0,0,0.84,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,99,-835096.8441,1248152.018,43,2.7,0.077696949,1.191604972,757.6572266,0.011352002,1.076315284,3.833408117,141.6597137,0.283898056,7.687635899,31.41928864,6,"IS",7.84,0,0,0,0,1.04,0,93.07,20.68,13.47,0,0,0,15.92,0,0,0,0.002896047,31.67,0,9.338944353,0.682417652,0,0,0,2.61,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,100,-844318.891,1211516.399,45,2.3,0.015981428,0.791948676,727.6809082,0.011619211,1.107285619,3.80805397,138.5782471,0.378827661,7.681227684,31.38667679,6,"IS",5.79,0,0,0,0,0.12,0,40.98,9.4,43.91,0,0,0,4.03,0,0,0,0.26,18.84,0,9.304003942,0.616517259,0,0,0,3.67,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,101,-850206.2301,1173599.757,47,2.2,0.009906291,1.136055827,762.5515747,0.011668369,1.013187051,3.425942421,125.3717804,0.368045807,7.668608665,31.39840889,6,"IS",13.56,0,0,0,0,0.46,0.25,19.44,8.06,17.07,0,0,0,6.66,0,0,0,1.07,13.7,0,8.811912065,0.603630986,0,0,0,1.46,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,102,-855779.9523,1138113.166,49,2.3,0.11954236,1.29388988,735.6131592,0.010244487,0.95719856,3.304128885,134.3666992,0.372307539,7.679804802,31.41361046,6,"IS",7.62,0,0,0,0,0,0,23.83,48.83,33.67,0,0,0,11.1,0,0,0,57.56,53.3,0,10.13914183,0.77618696,0,0,0,0.11,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,103,-862008.441,1100551.492,54,2.5,0.058061454,1.485196114,714.2212524,0.008175554,1.155958176,3.001571178,133.5108948,0.334741592,7.675447941,31.44792747,10,"MS",27.33,0,0,0,0,3.51,0,9.03,17.06,19.61,0,0,0,26.86,0,0,0,4.15,308.51,0,5.775915218,0.394802266,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
88,200201,104,-868199.2184,1064163.721,62,2.2,0.082645856,0.887804627,740.5159912,0.006026939,1.324685931,3.46244812,126.2790985,0.325202823,7.661602974,31.53035355,10,"MS",10.01,0,0,0,0,0.53,0.01,19.06,5.97,50.25,0,0,0,8.71,0,0,0,0.73,64.68,0,11.31904051,0.697678103,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999
